order_id,user_id,session_id,order_ts,gross_amount,discount_amount,net_amount,payment_method,coupon_id,item_count,total_qty,top_category,shipping_pincode,shipping_city_tier,high_discount_flag,multi_coupon_user_flag,payment_fail_count,device_reuse_count,pincode_reuse_count,order_value_zscore,qty_outlier_flag,new_user_flag,cod_flag,late_night_flag,multi_order_session_flag,risk_score,risk_band
O000001058,U002099,S000023595,2025-09-14 05:09:25,7905.63,0.0,7905.63,COD,NO_COUPON,1,3,Electronics,573828.0,Tier 3,0,0,0.0,1,52.0,0.280073708961918,0,0,1,1,0,15.0,Low
O000001059,U003187,S000023606,2025-09-14 01:42:28,3805.06,150.0,3655.06,NetBanking,CPN008,1,2,Electronics,573828.0,Tier 3,0,0,0.0,2,52.0,-0.3860905327940329,0,0,0,1,0,5.0,Low
O000001060,U001022,S000023644,2025-09-14 09:14:00,3813.51,0.0,3813.51,COD,NO_COUPON,3,6,Electronics,576074.0,Tier 3,0,0,0.0,1,63.0,-0.3847177753864437,0,0,1,0,0,10.0,Low
O000001061,U000567,S000023685,2025-09-14 13:50:30,910.36,0.0,910.36,COD,NO_COUPON,3,6,Electronics,563967.0,Tier 1,0,0,0.0,10,168.0,-0.8563533573796274,0,0,1,0,0,10.0,Low
O000001062,U000428,S000023728,2025-09-14 02:59:49,17413.83,0.0,17413.83,UPI,NO_COUPON,4,12,Electronics,578418.0,Tier 3,0,0,0.0,2,51.0,1.824742582670679,1,0,0,1,0,15.0,Low
O000001063,U000753,S000023744,2025-09-14 02:32:24,1111.94,80.0,1031.94,COD,CPN009,2,5,Electronics,563967.0,Tier 1,0,0,0.0,27,168.0,-0.8236053765249743,0,0,1,1,0,15.0,Low
O000001064,U000441,S000023772,2025-09-15 17:56:56,3033.47,0.0,3033.47,COD,NO_COUPON,2,5,Electronics,575661.0,Tier 3,0,0,0.0,2,51.0,-0.5114403420392047,0,1,1,0,0,15.0,Low
O000001065,U001695,S000023786,2025-09-15 03:58:24,8677.6,500.0,8177.6,Card,FLASH40,1,2,Electronics,572398.0,Tier 3,0,0,2.0,4,56.0,0.4054852516763069,0,0,0,1,0,15.0,Low
O000001066,U003040,S000023817,2025-09-15 19:51:01,704.79,0.0,704.79,UPI,NO_COUPON,2,3,Electronics,578600.0,Tier 3,0,0,0.0,2,56.0,-0.8897495396610591,0,0,0,0,0,0.0,
O000001067,U002496,S000023823,2025-09-15 20:16:35,2215.27,0.0,2215.27,COD,NO_COUPON,3,4,Electronics,577899.0,Tier 3,0,0,0.0,4,54.0,-0.6443622486533386,0,0,1,0,0,10.0,Low
O000001068,U003092,S000023846,2025-09-15 03:55:35,5020.24,300.0,4720.24,COD,CPN012,2,5,Electronics,565285.0,Tier 1,0,0,0.0,2,120.0,-0.18867664562785932,0,1,1,1,0,20.0,Low
O000001069,,S000023849,2025-09-15 04:00:25,1626.7,0.0,1626.7,Wallet,NO_COUPON,2,2,Electronics,563432.0,Tier 1,0,0,0.0,1,2.0,-0.7399792696456152,0,0,0,1,0,5.0,Low
O000001070,U002546,S000023856,2025-09-15 10:14:07,4854.99,80.0,4774.99,COD,SHIPFREE,4,9,Electronics,575614.0,Tier 3,0,0,0.0,3,42.0,-0.21552258191236875,0,0,1,0,0,10.0,Low
O000001071,U001479,S000023904,2025-09-15 11:46:38,22755.48,0.0,22755.48,UPI,NO_COUPON,3,7,Electronics,579260.0,Tier 3,0,0,2.0,4,65.0,2.6925283348894373,0,1,0,0,0,15.0,Low
O000001072,U001006,S000023922,2025-09-15 19:56:00,4110.58,0.0,4110.58,Card,NO_COUPON,1,2,Electronics,,Unknown,0,0,0.0,5,1.0,-0.3364568235435438,0,0,0,0,0,0.0,
O000001073,U002357,S000023927,2025-09-15 16:21:43,55911.97,150.0,55761.97,NetBanking,CPN008,3,14,Electronics,576422.0,Tier 3,0,0,1.0,3,61.0,8.079015584256908,1,1,0,0,0,20.0,Low
O000001074,,S000023936,2025-09-15 14:03:47,1939.07,0.0,1939.07,Card,NO_COUPON,1,1,Electronics,568095.0,Tier 1,0,0,1.0,1,1.0,-0.6892327333842403,0,0,0,0,0,5.0,Low
O000001075,,S000023938,2025-09-15 23:19:06,3059.38,0.0,3059.38,Card,NO_COUPON,1,2,Electronics,561124.0,Tier 1,0,0,0.0,1,1.0,-0.507231094177591,0,0,0,1,0,5.0,Low
O000001076,U002642,S000023961,2025-09-15 02:39:07,3770.38,0.0,3770.38,UPI,NO_COUPON,3,6,Electronics,563966.0,Tier 1,0,0,1.0,5,133.0,-0.3917245241425762,0,1,0,1,0,15.0,Low
O000001077,U002249,S000023992,2025-09-15 18:46:00,6491.02,0.0,6491.02,UPI,NO_COUPON,3,6,Electronics,574573.0,Tier 3,0,0,0.0,3,50.0,0.05026112241166149,0,1,0,0,0,5.0,Low
O000001078,U000215,S000024013,2025-09-15 19:05:22,12059.03,150.0,11909.03,UPI,FLAT150,4,11,Electronics,575661.0,Tier 3,0,0,0.0,1,51.0,0.954820527504015,1,0,0,0,0,10.0,Low
O000001079,U002671,S000024042,2025-09-15 21:39:05,11749.56,0.0,11749.56,Card,NO_COUPON,4,9,Electronics,575699.0,Tier 3,0,0,0.0,2,36.0,0.9045451150866646,0,0,0,0,0,0.0,
O000001080,,S000024075,2025-09-15 03:45:10,15217.2,0.0,15217.2,COD,NO_COUPON,4,9,Electronics,569368.0,Tier 1,0,0,0.0,1,1.0,1.467885765601741,0,0,1,1,0,15.0,Low
O000001081,U000211,S000024085,2025-09-15 10:10:22,19866.93,0.0,19866.93,UPI,NO_COUPON,4,11,Electronics,572163.0,Tier 3,0,0,0.0,6,61.0,2.223264617766171,1,0,0,0,0,10.0,Low
O000001082,U000982,S000024109,2025-09-15 16:05:07,5738.17,250.0,5488.17,Card,WELCOME20,2,5,Electronics,563966.0,Tier 1,0,0,0.0,2,133.0,-0.07204425206212334,0,1,0,0,0,5.0,Low
O000001083,U001693,S000024111,2025-09-15 14:07:23,9111.6,0.0,9111.6,COD,NO_COUPON,2,4,Electronics,563967.0,Tier 1,0,0,0.0,1,168.0,0.47599137178206846,0,0,1,0,0,10.0,Low
O000001084,,S000024141,2025-09-15 10:26:42,6233.72,0.0,6233.72,UPI,NO_COUPON,1,2,Electronics,561237.0,Tier 1,0,0,0.0,1,1.0,0.008461065491817105,0,0,0,0,0,0.0,
O000001085,U000028,S000024154,2025-09-15 04:14:41,4360.82,80.0,4280.82,NetBanking,SHIPFREE,2,3,Electronics,575842.0,Tier 3,0,0,0.0,1,58.0,-0.29580370949915263,0,0,0,1,0,5.0,Low
O000001086,U002006,S000024167,2025-09-15 09:14:57,3583.19,0.0,3583.19,Card,NO_COUPON,3,4,Electronics,577548.0,Tier 3,0,0,1.0,1,36.0,-0.4221347559918792,0,0,0,0,0,5.0,Low
O000001087,U000042,S000024214,2025-09-15 02:13:57,4738.58,0.0,4738.58,UPI,NO_COUPON,3,5,Electronics,574081.0,Tier 3,0,0,0.0,3,43.0,-0.2344341428375109,0,0,0,1,0,5.0,Low
O000001088,U001259,S000024224,2025-09-15 00:23:32,4335.93,0.0,4335.93,NetBanking,NO_COUPON,2,3,Electronics,576334.0,Tier 3,0,0,2.0,1,45.0,-0.29984725173286775,0,0,0,1,0,15.0,Low
O000001089,U002001,S000024244,2025-09-15 03:22:23,1408.08,0.0,1408.08,Card,NO_COUPON,1,2,Electronics,575618.0,Tier 3,0,0,0.0,1,37.0,-0.7754955092251581,0,0,0,1,0,5.0,Low
O000001090,,S000024248,2025-09-15 05:13:31,476.13,0.0,537.95,Card,NO_COUPON,1,1,Electronics,563432.0,Tier 1,0,0,1.0,7,2.0,-0.926896842479915,0,0,0,1,0,10.0,Low
O000001091,U002155,S000024264,2025-09-16 19:38:00,669.33,0.0,669.33,UPI,NO_COUPON,1,1,Electronics,569539.0,Tier 1,0,0,0.0,16,139.0,-0.8955102470779953,0,1,0,0,0,5.0,Low
O000001092,U001479,S000024310,2025-09-16 20:32:27,1816.54,0.0,1816.54,UPI,NO_COUPON,1,2,Electronics,579260.0,Tier 3,0,0,0.0,4,65.0,-0.7091385280767725,0,1,0,0,0,5.0,Low
O000001093,U001736,S000024347,2025-09-16 08:57:36,1992.4,0.0,1992.4,Card,NO_COUPON,3,4,Electronics,579260.0,Tier 3,0,0,0.0,7,65.0,-0.6805689283491244,0,0,0,0,0,0.0,
O000001094,U000893,S000024354,2025-09-16 18:05:06,7650.45,0.0,7650.45,Wallet,NO_COUPON,2,3,Electronics,568518.0,Tier 1,0,0,0.0,5,164.0,0.23861805981770545,0,0,0,0,0,0.0,
O000001095,U002571,S000024362,2025-09-16 10:31:03,765.68,0.0,765.68,UPI,NO_COUPON,1,1,Electronics,572398.0,Tier 3,0,0,0.0,2,56.0,-0.8798575635015203,0,0,0,0,0,0.0,
O000001096,U000120,S000024383,2025-09-16 01:07:05,171.38,0.0,210.21,Card,NO_COUPON,1,2,Electronics,577965.0,Tier 3,0,0,0.0,2,43.0,-0.9764054602269906,0,0,0,1,0,5.0,Low
O000001097,,S000024405,2025-09-16 03:37:42,12633.78,0.0,12633.78,Card,NO_COUPON,2,4,Electronics,563716.0,Tier 1,0,0,1.0,1,1.0,1.0481923996947673,0,0,0,1,0,10.0,Low
O000001098,U000747,S000024409,2025-09-16 05:13:44,2931.16,0.0,2931.16,Card,NO_COUPON,1,2,Electronics,577970.0,Tier 3,0,0,0.0,2,51.0,-0.5280612663433993,0,0,0,1,0,5.0,Low
O000001099,U000689,S000024525,2025-09-16 13:12:56,2140.64,0.0,2140.64,UPI,NO_COUPON,3,5,Electronics,571561.0,Tier 3,0,0,1.0,1,28.0,-0.6564863770945667,0,0,0,0,0,5.0,Low
O000001100,U002294,S000024538,2025-09-16 19:04:21,14202.46,0.0,14202.46,Wallet,NO_COUPON,3,7,Electronics,574252.0,Tier 3,0,0,1.0,2,51.0,1.303034658882569,0,0,0,0,0,5.0,Low
O000001101,U001332,S000024568,2025-09-16 15:16:22,180.37,0.0,241.21,Card,NO_COUPON,1,1,Electronics,573634.0,Tier 3,0,0,0.0,3,37.0,-0.9749449763105141,0,0,0,0,0,0.0,
O000001102,U000027,S000024574,2025-09-16 00:42:24,929.62,0.0,929.62,Card,NO_COUPON,1,1,Electronics,569190.0,Tier 1,0,0,2.0,2,95.0,-0.8532244452293117,0,0,0,1,0,15.0,Low
O000001103,U002533,S000024604,2025-09-16 06:01:16,2311.74,0.0,2311.74,UPI,NO_COUPON,1,3,Electronics,577548.0,Tier 3,0,0,0.0,1,36.0,-0.6286900702971109,0,0,0,0,0,0.0,
O000001104,U003065,S000024620,2025-09-16 13:08:02,2499.46,0.0,2499.46,COD,NO_COUPON,2,3,Electronics,576088.0,Tier 3,0,0,0.0,2,46.0,-0.5981937365038998,0,0,1,0,0,10.0,Low
O000001105,U001166,S000024628,2025-09-16 15:03:27,595.56,80.0,515.56,Card,SHIPFREE,1,1,Electronics,575674.0,Tier 3,0,0,0.0,4,44.0,-0.9074946629309953,0,0,0,0,0,0.0,
O000001106,U000751,S000024640,2025-09-16 20:45:05,1428.39,0.0,1428.39,COD,NO_COUPON,1,3,Electronics,568518.0,Tier 1,0,0,0.0,6,164.0,-0.772196017752006,0,0,1,0,0,10.0,Low
O000001107,U002293,S000024642,2025-09-16 09:45:52,9631.99,0.0,9631.99,COD,NO_COUPON,4,6,Electronics,571647.0,Tier 3,0,0,0.0,4,66.0,0.5605321087448271,0,0,1,0,0,10.0,Low
O000001108,U002264,S000024658,2025-09-16 08:49:47,3853.34,0.0,3853.34,COD,NO_COUPON,4,8,Electronics,565285.0,Tier 1,0,0,0.0,3,120.0,-0.3782471330735117,0,0,1,0,0,10.0,Low
O000001109,U000925,S000024669,2025-09-16 04:10:36,6447.81,0.0,6447.81,COD,NO_COUPON,4,9,Electronics,565894.0,Tier 1,0,0,0.0,4,127.0,0.043241377135693836,0,0,1,1,0,15.0,Low
O000001110,U000211,S000024704,2025-09-16 16:10:32,15048.42,0.0,15048.42,UPI,NO_COUPON,3,5,Electronics,572163.0,Tier 3,0,0,1.0,6,61.0,1.4404663578795045,0,0,0,0,0,5.0,Low
O000001111,U002399,S000024749,2025-09-17 16:22:10,497.48,0.0,563.79,COD,NO_COUPON,1,2,Electronics,575618.0,Tier 3,0,0,0.0,2,37.0,-0.9234283962489056,0,0,1,0,0,10.0,Low
O000001112,U002574,S000024759,2025-09-17 14:40:45,1100.05,0.0,1100.05,Card,NO_COUPON,2,2,Electronics,577899.0,Tier 3,0,0,1.0,3,54.0,-0.8255369842854754,0,0,0,0,0,5.0,Low
O000001113,U002587,S000024817,2025-09-17 13:13:00,4824.23,0.0,4824.23,NetBanking,NO_COUPON,3,4,Electronics,565285.0,Tier 1,0,0,0.0,3,120.0,-0.22051974378898914,0,0,0,0,0,0.0,
O000001114,U001089,S000024909,2025-09-17 23:06:33,22076.99,0.0,22076.99,COD,NO_COUPON,4,8,Electronics,574621.0,Tier 3,0,0,0.0,2,36.0,2.582303225602437,0,0,1,1,0,15.0,Low
O000001115,U001232,S000025002,2025-09-17 11:53:21,3235.47,0.0,3235.47,NetBanking,NO_COUPON,2,6,Electronics,578963.0,Tier 3,0,0,0.0,2,62.0,-0.47862412945541705,0,0,0,0,0,0.0,
O000001116,U002408,S000025058,2025-09-17 20:44:27,3576.65,500.0,3076.65,Card,FLASH40,2,4,Electronics,565894.0,Tier 1,0,0,0.0,3,127.0,-0.42319722148840383,0,0,0,0,0,0.0,
O000001117,U001672,S000025135,2025-09-17 21:07:23,24018.46,0.0,24018.46,Wallet,NO_COUPON,2,4,Electronics,574597.0,Tier 3,0,0,2.0,3,37.0,2.897707642657121,0,0,0,0,0,10.0,Low
O000001118,,S000025149,2025-09-17 21:36:11,1446.39,0.0,1446.39,UPI,NO_COUPON,1,3,Electronics,563545.0,Tier 1,0,0,0.0,1,2.0,-0.7692718007890942,0,0,0,0,0,0.0,
O000001119,U002373,S000025155,2025-09-17 09:14:56,195.12,0.0,254.29,UPI,NO_COUPON,1,2,Electronics,572163.0,Tier 3,0,0,0.0,3,61.0,-0.9725487429659059,0,1,0,0,0,5.0,Low
O000001120,,S000025220,2025-09-18 22:30:52,2208.18,0.0,2208.18,Card,NO_COUPON,1,1,Electronics,565658.0,Tier 1,0,0,1.0,1,1.0,-0.6455140652237299,0,0,0,0,0,5.0,Low
O000001121,U000298,S000025228,2025-09-18 04:08:26,1271.92,0.0,1271.92,UPI,NO_COUPON,1,2,Electronics,577522.0,Tier 3,0,0,0.0,4,68.0,-0.7976155859846062,0,0,0,1,0,5.0,Low
O000001122,U000018,S000025231,2025-09-18 22:33:42,2249.82,0.0,2249.82,COD,NO_COUPON,2,3,Electronics,573828.0,Tier 3,0,0,0.0,2,52.0,-0.6387493766495274,0,0,1,0,0,10.0,Low
O000001123,U001930,S000025236,2025-09-18 21:55:59,9264.48,0.0,9264.48,Card,NO_COUPON,4,7,Electronics,563967.0,Tier 1,0,0,2.0,27,168.0,0.5008277211870656,0,0,0,0,0,10.0,Low
O000001124,U000872,S000025239,2025-09-18 04:55:22,2476.08,0.0,2476.08,Wallet,NO_COUPON,1,3,Electronics,575661.0,Tier 3,0,0,0.0,4,51.0,-0.6019919694257264,0,1,0,1,0,10.0,Low
O000001125,U002405,S000025254,2025-09-18 14:32:01,85.69,0.0,159.11,Card,NO_COUPON,1,1,Electronics,575139.0,Tier 3,0,0,0.0,2,64.0,-0.9903263575354301,0,0,0,0,0,0.0,
O000001126,U001928,S000025261,2025-09-18 07:53:36,5545.42,0.0,5545.42,Card,NO_COUPON,1,2,Electronics,579260.0,Tier 3,0,0,0.0,2,65.0,-0.10335774203997021,0,0,0,0,0,0.0,
O000001127,U001147,S000025302,2025-09-18 07:58:11,9554.06,0.0,9554.06,Card,NO_COUPON,3,7,Electronics,578600.0,Tier 3,0,0,0.0,4,56.0,0.5478718738603984,0,0,0,0,0,0.0,
O000001128,U001898,S000025345,2025-09-18 21:57:04,7066.65,0.0,7066.65,UPI,NO_COUPON,3,5,Electronics,577522.0,Tier 3,0,0,1.0,1,68.0,0.14377595632060036,0,1,0,0,0,10.0,Low
O000001129,,S000025396,2025-09-18 01:24:49,5025.8,0.0,5025.8,Wallet,NO_COUPON,4,5,Electronics,561772.0,Tier 1,0,0,0.0,1,1.0,-0.1877733874993154,0,0,0,1,0,5.0,Low
O000001130,U000979,S000025403,2025-09-18 18:18:18,2268.63,0.0,2268.63,COD,NO_COUPON,3,4,Electronics,577965.0,Tier 3,0,0,0.0,2,43.0,-0.6356935699232845,0,0,1,0,0,10.0,Low
O000001131,U002151,S000025428,2025-09-18 01:07:51,8018.38,0.0,8018.38,COD,NO_COUPON,3,6,Electronics,578896.0,Tier 3,0,0,0.0,6,47.0,0.2983906791046015,0,0,1,1,0,15.0,Low
O000001132,U000228,S000025459,2025-09-18 07:37:54,2941.84,0.0,2941.84,NetBanking,NO_COUPON,3,5,Electronics,572276.0,Tier 3,0,0,0.0,1,35.0,-0.526326230945405,0,0,0,0,0,0.0,
O000001133,U003110,S000025461,2025-09-18 06:17:16,4058.67,0.0,4058.67,COD,NO_COUPON,2,6,Electronics,575692.0,Tier 3,0,0,0.0,3,45.0,-0.34488994035158543,0,0,1,0,0,10.0,Low
O000001134,U000960,S000025473,2025-09-18 11:41:06,2719.11,500.0,2219.11,Wallet,FLASH40,1,3,Electronics,563967.0,Tier 1,0,0,1.0,27,168.0,-0.5625101667314794,0,0,0,0,0,5.0,Low
O000001135,U000333,S000025527,2025-09-18 17:45:09,7753.51,300.0,7453.51,UPI,CPN012,4,10,Electronics,577545.0,Tier 3,0,0,1.0,3,39.0,0.2553608264953548,0,0,0,0,0,5.0,Low
O000001136,U001094,S000025540,2025-09-18 19:41:47,824.55,0.0,824.55,Card,NO_COUPON,1,3,Electronics,572788.0,Tier 3,0,0,1.0,2,39.0,-0.8702937494678195,0,0,0,0,0,5.0,Low
O000001137,U001483,S000025564,2025-09-18 00:05:48,4294.3,0.0,4294.3,UPI,NO_COUPON,2,4,Electronics,577742.0,Tier 3,0,0,0.0,4,59.0,-0.3066103157420909,0,0,0,1,0,5.0,Low
O000001138,U000660,S000025582,2025-09-18 07:04:36,26262.02,120.0,26142.02,COD,CPN014,4,10,Electronics,569190.0,Tier 1,0,0,0.0,3,95.0,3.2621885431743616,0,0,1,0,0,10.0,Low
O000001139,U000987,S000025595,2025-09-18 21:00:13,6599.01,0.0,6599.01,UPI,NO_COUPON,1,3,Electronics,574081.0,Tier 3,0,0,0.0,2,43.0,0.06780479962415267,0,0,0,0,0,0.0,
O000001140,U000988,S000025604,2025-09-18 11:24:37,2569.62,0.0,2569.62,Card,NO_COUPON,2,5,Electronics,568375.0,Tier 1,0,0,0.0,2,124.0,-0.5867957886084616,0,0,0,0,0,0.0,
O000001141,U001989,S000025611,2025-09-18 04:41:16,800.0,150.0,650.0,Card,CPN008,1,1,Electronics,576074.0,Tier 3,0,0,0.0,5,63.0,-0.8742820564922352,0,0,0,1,0,5.0,Low
O000001142,,S000025633,2025-09-18 13:32:00,10480.7,150.0,10330.7,Card,FLAT150,3,8,Electronics,562906.0,Tier 1,0,0,0.0,1,2.0,0.6984105631110965,0,0,0,0,0,0.0,
O000001143,U001152,S000025635,2025-09-18 04:43:05,1281.9,0.0,1281.9,Wallet,NO_COUPON,1,2,Electronics,575614.0,Tier 3,0,0,0.0,3,42.0,-0.7959942701351695,0,0,0,1,0,5.0,Low
O000001144,U002209,S000025671,2025-09-18 00:49:39,2452.08,500.0,1952.08,COD,FLASH40,2,5,Electronics,563967.0,Tier 1,0,0,0.0,27,168.0,-0.6058909253762754,0,0,1,1,0,15.0,Low
O000001145,U002799,S000025677,2025-09-18 04:51:43,8207.61,0.0,8207.61,Card,NO_COUPON,3,9,Electronics,574573.0,Tier 3,0,0,0.0,2,50.0,0.32913232220970123,0,0,0,1,0,5.0,Low
O000001146,U000336,S000025711,2025-09-18 22:25:14,1931.79,0.0,1931.79,Card,NO_COUPON,2,3,Electronics,571631.0,Tier 3,0,0,0.0,3,42.0,-0.6904154166892401,0,0,0,0,0,0.0,
O000001147,U002174,S000025719,2025-09-18 08:22:14,16479.83,0.0,16479.83,Card,NO_COUPON,3,6,Electronics,578018.0,Tier 3,0,0,0.0,2,42.0,1.673008213595146,0,0,0,0,0,0.0,
O000001148,U001083,S000025721,2025-09-18 13:46:34,16443.75,0.0,16443.75,COD,NO_COUPON,2,5,Electronics,563967.0,Tier 1,0,0,0.0,27,168.0,1.667146783149487,0,0,1,0,0,10.0,Low
O000001149,U002390,S000025729,2025-09-18 22:41:16,2018.97,500.0,1518.97,UPI,FLASH40,2,2,Electronics,577626.0,Tier 3,0,0,0.0,2,39.0,-0.6762524591988708,0,0,0,0,0,0.0,
O000001150,U001284,S000025735,2025-09-18 07:21:34,17348.59,0.0,17348.59,COD,NO_COUPON,4,11,Electronics,576422.0,Tier 3,0,0,0.0,4,61.0,1.814143920745103,1,0,1,0,0,20.0,Low
O000001151,U001814,S000025762,2025-09-18 13:39:04,3502.84,0.0,3502.84,Card,NO_COUPON,4,8,Electronics,563966.0,Tier 1,0,0,0.0,3,133.0,-0.43518813560132147,0,0,0,0,0,0.0,
O000001152,U001814,S000025765,2025-09-18 16:54:40,1784.24,0.0,1784.24,COD,NO_COUPON,1,2,Electronics,563966.0,Tier 1,0,0,0.0,3,133.0,-0.7143858729602197,0,0,1,0,0,10.0,Low
O000001153,U002779,S000025787,2025-09-18 04:47:48,3058.58,80.0,2978.58,Card,SHIPFREE,3,4,Electronics,579266.0,Tier 3,0,0,0.0,5,53.0,-0.5073610593759428,0,0,0,1,0,5.0,Low
O000001154,U001947,S000025811,2025-09-19 21:27:11,7283.06,500.0,6783.06,Card,FLASH40,3,5,Electronics,565894.0,Tier 1,0,0,2.0,14,127.0,0.17893316703969694,0,0,0,0,0,10.0,Low
O000001155,U000878,S000025856,2025-09-19 13:19:44,238.61,0.0,323.04,COD,NO_COUPON,2,2,Electronics,578896.0,Tier 3,0,0,0.0,3,47.0,-0.9654835098705152,0,0,1,0,0,10.0,Low
O000001156,U000509,S000025953,2025-09-19 08:19:20,4921.43,0.0,4921.43,UPI,NO_COUPON,3,6,Electronics,572495.0,Tier 3,0,0,0.0,7,40.0,-0.20472897218926547,0,0,0,0,0,0.0,
O000001157,U000562,S000025954,2025-09-19 01:04:38,536.4,80.0,456.4,NetBanking,SHIPFREE,1,3,Electronics,575439.0,Tier 3,0,0,0.0,5,60.0,-0.9171055893490988,0,0,0,1,0,5.0,Low
O000001158,U003067,S000025985,2025-09-19 15:03:50,26949.63,0.0,26949.63,NetBanking,NO_COUPON,3,6,Electronics,574252.0,Tier 3,0,0,0.0,2,51.0,3.3738952557225708,0,0,0,0,0,0.0,
O000001159,U000299,S000026032,2025-09-19 23:25:46,9586.56,0.0,9586.56,Card,NO_COUPON,2,3,Electronics,568518.0,Tier 1,0,0,2.0,6,164.0,0.5531517100434336,0,0,0,1,0,15.0,Low
O000001160,U001444,S000026048,2025-09-19 10:24:43,423.63,0.0,505.98,UPI,NO_COUPON,1,3,Electronics,578600.0,Tier 3,0,0,0.0,4,56.0,-0.935425808621741,0,0,0,0,0,0.0,
O000001161,U000671,S000026082,2025-09-19 09:53:11,15130.73,500.0,14630.73,NetBanking,FLASH40,4,10,Electronics,577545.0,Tier 3,0,0,0.0,5,39.0,1.4538381522249084,0,0,0,0,0,0.0,
O000001162,U002871,S000026114,2025-09-19 06:02:12,6679.78,0.0,6679.78,UPI,NO_COUPON,1,2,Electronics,565894.0,Tier 1,0,0,0.0,3,127.0,0.08092641096272947,0,0,0,0,0,0.0,
O000001163,U000974,S000026121,2025-09-19 06:13:32,5861.17,0.0,5861.17,UPI,NO_COUPON,2,3,Electronics,565894.0,Tier 1,0,0,0.0,2,127.0,-0.052062102815559584,0,0,0,0,0,0.0,
O000001164,U000260,S000026136,2025-09-19 02:27:00,4156.4,0.0,4156.4,COD,NO_COUPON,2,4,Electronics,568375.0,Tier 1,0,0,0.0,4,124.0,-0.32901306680795395,0,0,1,1,0,15.0,Low
O000001165,U002717,S000026142,2025-09-19 11:59:45,2057.98,80.0,1977.98,Wallet,SHIPFREE,3,7,Electronics,563966.0,Tier 1,0,0,0.0,4,133.0,-0.6699150312142491,0,0,0,0,0,0.0,
O000001166,U002419,S000026151,2025-09-19 17:25:26,3005.86,150.0,2855.86,NetBanking,CPN008,4,5,Electronics,565894.0,Tier 1,0,0,2.0,2,127.0,-0.5159257659473154,0,0,0,0,0,10.0,Low
O000001167,U000925,S000026156,2025-09-19 21:37:14,1243.53,0.0,1243.53,Card,FLASH40,2,3,Electronics,565894.0,Tier 1,0,0,0.0,4,127.0,-0.8022277259611099,0,0,0,0,0,0.0,
O000001168,U003011,S000026218,2025-09-19 21:50:12,42583.72,0.0,42583.72,UPI,NO_COUPON,4,10,Electronics,576088.0,Tier 3,0,0,1.0,5,46.0,5.913754765594196,0,0,0,0,0,5.0,Low
O000001169,U002108,S000026235,2025-09-19 15:15:16,11481.69,0.0,11481.69,UPI,NO_COUPON,2,5,Electronics,563966.0,Tier 1,0,0,0.0,1,133.0,0.8610278929835994,0,0,0,0,0,0.0,
O000001170,U003017,S000026242,2025-09-19 18:02:44,5634.56,0.0,5634.56,UPI,NO_COUPON,2,4,Electronics,569539.0,Tier 1,0,0,0.0,2,139.0,-0.08887636981363932,0,1,0,0,0,5.0,Low
O000001171,U002587,S000026259,2025-09-19 16:23:38,1022.54,80.0,942.54,UPI,SHIPFREE,2,4,Electronics,565285.0,Tier 1,0,0,0.0,3,120.0,-0.8381289874407694,0,0,0,0,0,0.0,
O000001172,U001588,S000026263,2025-09-19 23:37:24,719.13,0.0,719.13,COD,NO_COUPON,1,1,Electronics,573709.0,Tier 3,0,0,0.0,3,56.0,-0.887419913480606,0,0,1,1,0,15.0,Low
O000001173,U001326,S000026274,2025-09-19 12:23:00,3498.46,150.0,3348.46,Card,FLAT150,3,4,Electronics,563967.0,Tier 1,0,0,0.0,27,168.0,-0.4358996950622967,0,0,0,0,0,0.0,
O000001174,U002994,S000026391,2025-09-20 22:07:00,5374.17,0.0,5374.17,Card,NO_COUPON,3,9,Electronics,572149.0,Tier 3,0,0,0.0,2,54.0,-0.1311784173121169,0,0,0,0,0,0.0,
O000001175,U001298,S000026453,2025-09-20 04:32:28,3545.86,500.0,3045.86,COD,FLASH40,2,4,Electronics,569190.0,Tier 1,0,1,0.0,4,95.0,-0.4281992570599623,0,0,1,1,0,25.0,Low
O000001176,,S000026484,2025-09-20 03:33:27,13622.23,0.0,13622.23,COD,NO_COUPON,4,9,Electronics,568071.0,Tier 1,0,0,0.0,8,1.0,1.208772525083108,0,0,1,1,0,15.0,Low
O000001177,,S000026488,2025-09-20 16:56:38,7652.09,0.0,7652.09,Wallet,NO_COUPON,4,10,Electronics,561680.0,Tier 1,0,0,0.0,1,1.0,0.23888448847432636,0,0,0,0,0,0.0,
O000001178,U002397,S000026494,2025-09-20 01:09:31,4656.45,0.0,4656.45,Card,NO_COUPON,3,4,Electronics,576074.0,Tier 3,0,0,1.0,6,63.0,-0.24777669501328559,0,0,0,1,0,10.0,Low
O000001179,U000719,S000026507,2025-09-20 11:28:10,7627.05,0.0,7627.05,Card,NO_COUPON,2,6,Electronics,571631.0,Tier 3,0,0,0.0,2,42.0,0.23481657776592021,0,0,0,0,0,0.0,
O000001180,,S000026571,2025-09-20 12:08:52,10088.86,0.0,10088.86,COD,NO_COUPON,2,4,Electronics,563860.0,Tier 1,0,0,0.0,1,1.0,0.634753608958466,0,0,1,0,0,10.0,Low
O000001181,U002300,S000026596,2025-09-20 14:31:50,7791.0,0.0,7791.0,COD,NO_COUPON,4,9,Electronics,574441.0,Tier 3,0,0,0.0,3,39.0,0.2614513206031082,0,0,1,0,0,10.0,Low
