order_id,user_id,session_id,order_ts,gross_amount,discount_amount,net_amount,payment_method,coupon_id,item_count,total_qty,top_category,shipping_pincode,shipping_city_tier,high_discount_flag,multi_coupon_user_flag,payment_fail_count,device_reuse_count,pincode_reuse_count,order_value_zscore,qty_outlier_flag,new_user_flag,cod_flag,late_night_flag,multi_order_session_flag,risk_score,risk_band
O001236,U02920,S006079,2024-09-26 07:00:00,12056,1833,10223,UPI,NO_COUPON,4,9,Electronics,511231,Tier 3,0,0,0,2,11,-0.5035127476631273,1,0,0,0,0,20,Low
O001237,U02598,S029632,2024-12-04 14:00:00,10737,1832,8905,CREDIT_CARD,NO_COUPON,2,6,Books,121420,Tier 2,0,0,0,9,16,0.4586841511558423,0,0,0,0,0,2,Low
O001238,U00712,S095677,2024-02-23 03:00:00,1554,453,1101,COD,NO_COUPON,4,2,Fashion,177899,Tier 1,0,0,0,6,13,1.2919227484035476,0,0,1,1,0,26,Medium
O001239,U02071,S062902,2024-07-29 08:00:00,12093,672,11421,UPI,NO_COUPON,2,1,Home,819904,Tier 3,0,1,0,4,2,-1.2935845551134395,0,0,0,0,0,18,Low
O001240,U00815,S069498,2024-02-22 12:00:00,4229,740,3489,COD,CP001,4,8,Books,283889,Tier 1,0,1,0,2,12,0.2391684007781579,1,0,1,0,0,41,Medium
O001241,U00346,S094814,2024-07-24 22:00:00,14942,1769,13173,COD,NO_COUPON,1,4,Fashion,599780,Tier 1,0,0,3,7,12,-1.763701322534126,0,0,1,0,0,38,Medium
O001242,U02350,S041575,2024-11-11 13:00:00,14682,1112,13570,UPI,CP001,3,7,Electronics,802878,Tier 1,0,0,1,9,10,-0.20961080641244184,0,1,0,0,0,22,Low
O001243,U00363,S031418,2024-11-05 09:00:00,3169,332,2837,COD,NO_COUPON,1,4,Fashion,631162,Tier 3,0,0,0,2,13,0.7799798129768022,0,0,1,0,0,17,Low
O001244,U02444,S088021,2024-04-21 04:00:00,775,309,466,CREDIT_CARD,NO_COUPON,5,1,Fashion,689247,Tier 3,1,0,0,4,12,1.4006692501739366,0,0,0,1,0,17,Low
O001245,U02266,S083640,2024-10-05 05:00:00,13438,726,12712,CREDIT_CARD,NO_COUPON,4,8,Books,458761,Tier 2,0,0,0,1,19,0.6451374483014992,1,0,0,1,0,33,Medium
O001246,U02189,S065007,2024-08-05 01:00:00,6217,1443,4774,DEBIT_CARD,NO_COUPON,3,9,Fashion,535569,Tier 1,0,0,0,1,17,-2.2488026793946565,1,0,0,1,0,20,Low
O001247,U03006,S094882,2024-12-30 12:00:00,12782,1632,11150,COD,CP001,3,9,Electronics,504878,Tier 1,0,0,0,3,16,-1.1080357917755643,1,0,1,0,0,35,Medium
O001248,U00985,S039455,2024-11-01 18:00:00,9797,1748,8049,COD,NO_COUPON,5,9,Home,507341,Tier 2,0,1,0,1,17,-0.24734286780336098,1,0,1,0,0,43,Medium
O001249,U03041,S001588,2024-09-13 07:00:00,14701,353,14348,DEBIT_CARD,CP002,5,4,Home,676631,Tier 1,0,0,0,4,6,0.26246165645940445,0,0,0,0,0,0,
O001250,U01640,S054711,2024-01-22 15:00:00,8522,823,7699,CREDIT_CARD,CP002,3,9,Electronics,905935,Tier 2,0,1,0,6,18,0.18503807843189318,1,0,0,0,0,39,Medium
O001251,U00828,S086568,2024-02-09 05:00:00,8500,1123,7377,DEBIT_CARD,NO_COUPON,5,4,Home,347875,Tier 2,0,1,0,5,11,-0.7005126136485137,0,0,0,1,0,22,Low
O001252,U02731,S091749,2024-02-17 22:00:00,13373,144,13229,DEBIT_CARD,CP001,5,2,Books,836594,Tier 2,0,0,0,9,12,1.0044853327767274,0,0,0,0,0,5,Low
O001253,U03052,S075887,2024-03-15 16:00:00,11624,1033,10591,DEBIT_CARD,CP002,4,3,Fashion,554525,Tier 2,0,0,0,2,17,0.06834548138608926,0,0,0,0,0,4,Low
O001254,U00356,S018817,2024-07-01 18:00:00,628,1067,-439,COD,NO_COUPON,1,2,Fashion,377415,Tier 1,1,0,0,2,2,-1.1304468635138132,0,0,1,0,0,26,Medium
O001255,U03056,S085825,2024-04-16 07:00:00,13043,1786,11257,COD,NO_COUPON,2,1,Home,493592,Tier 2,0,0,1,3,13,-0.5873172382140229,0,0,1,0,0,15,Low
O001256,U01348,S029433,2024-03-26 03:00:00,7577,1409,6168,COD,CP001,3,6,Home,982048,Tier 1,0,0,0,4,19,2.7214704131040843,0,0,1,1,0,27,Medium
O001257,U02936,S048618,2024-11-26 07:00:00,4826,1762,3064,COD,NO_COUPON,2,4,Home,470963,Tier 1,1,0,0,9,19,1.3046591874098799,0,0,1,0,0,35,Medium
O001258,U01864,S072374,2024-05-16 01:00:00,4068,909,3159,UPI,NO_COUPON,3,7,Books,380469,Tier 2,0,1,0,6,4,0.930502384920741,0,0,0,1,0,33,Medium
O001259,U00127,S034218,2024-12-01 05:00:00,13948,760,13188,DEBIT_CARD,NO_COUPON,3,7,Fashion,574037,Tier 1,0,0,0,9,1,0.3193767589888196,0,0,0,1,0,16,Low
O001260,U03178,S020885,2024-09-01 20:00:00,8122,494,7628,DEBIT_CARD,NO_COUPON,1,1,Fashion,755564,Tier 1,0,0,0,5,2,-0.9912214301451778,0,0,0,0,0,13,Low
O001261,U03057,S005455,2024-03-30 18:00:00,8580,1516,7064,COD,NO_COUPON,3,9,Electronics,584072,Tier 1,0,0,1,9,18,-0.0753416996303454,1,0,1,0,0,39,Medium
O001262,U00604,S074961,2024-01-28 07:00:00,2902,1192,1710,CREDIT_CARD,NO_COUPON,3,8,Electronics,832224,Tier 2,1,0,1,9,12,-0.6551806380133489,1,0,0,0,0,36,Medium
O001263,U01929,S043619,2024-09-26 23:00:00,2147,641,1506,UPI,NO_COUPON,1,1,Books,238126,Tier 1,0,0,0,1,9,-0.11601612387338958,0,0,0,1,0,21,Low
O001264,U01014,S083949,2024-04-21 11:00:00,4056,530,3526,UPI,CP001,5,8,Fashion,679388,Tier 1,0,0,2,9,5,-0.9209339392858026,1,0,0,0,0,28,Medium
O001265,U00051,S062672,2024-02-25 23:00:00,12583,1359,11224,CREDIT_CARD,NO_COUPON,2,5,Fashion,353006,Tier 1,0,0,2,7,16,0.5520509917565241,0,0,0,1,0,18,Low
O001266,U03101,S047112,2024-06-27 17:00:00,2693,1770,923,COD,CP003,3,1,Electronics,643097,Tier 2,1,1,1,8,4,-0.7642865382356863,0,0,1,0,0,52,High
O001267,U02827,S039614,2024-10-07 19:00:00,10739,1880,8859,UPI,NO_COUPON,1,4,Electronics,520656,Tier 2,0,0,0,3,3,-0.6668390343080419,0,0,0,0,0,11,Low
O001268,U01431,S085679,2024-07-07 01:00:00,3604,512,3092,UPI,CP001,3,7,Fashion,316965,Tier 2,0,0,1,1,18,0.44599100852286194,0,0,0,1,0,20,Low
O001269,U01793,S059994,2024-10-24 00:00:00,4855,129,4726,DEBIT_CARD,NO_COUPON,1,5,Books,866632,Tier 2,0,0,0,4,8,1.9845351053395408,0,0,0,1,0,6,Low
O001270,U02862,S008849,2024-09-05 11:00:00,2634,1007,1627,DEBIT_CARD,NO_COUPON,2,3,Home,950547,Tier 2,1,0,0,1,2,-1.0478170802948146,0,0,0,0,0,29,Medium
O001271,U01637,S078673,2024-05-16 03:00:00,9534,1562,7972,COD,NO_COUPON,4,4,Books,676857,Tier 3,0,0,1,1,12,-0.6838627069138785,0,0,1,1,0,33,Medium
O001272,U01646,S066126,2024-08-20 05:00:00,10663,1537,9126,COD,NO_COUPON,5,2,Fashion,496281,Tier 1,0,0,0,4,1,0.05825820513236524,0,0,1,1,0,26,Medium
O001273,U02468,S086445,2024-06-18 13:00:00,13052,1273,11779,DEBIT_CARD,NO_COUPON,4,8,Home,920927,Tier 2,0,0,0,8,18,-0.47828218167062964,1,0,0,0,0,11,Low
O001274,U01206,S061603,2024-12-10 17:00:00,4403,733,3670,DEBIT_CARD,CP002,1,2,Books,105976,Tier 2,0,0,1,1,10,-2.2016363296245114,0,0,0,0,0,15,Low
O001275,U03031,S072046,2024-03-10 17:00:00,4113,946,3167,DEBIT_CARD,NO_COUPON,3,6,Books,983122,Tier 2,0,0,1,9,8,1.6095835121330053,0,0,0,0,0,9,Low
O001276,U02873,S042223,2024-04-25 15:00:00,9083,1161,7922,CREDIT_CARD,NO_COUPON,5,7,Fashion,644698,Tier 2,0,0,1,6,4,-1.0562274233725693,0,0,0,0,0,18,Low
O001277,U03073,S049224,2024-01-15 15:00:00,2779,1298,1481,UPI,CP002,2,7,Electronics,222550,Tier 3,1,0,1,5,18,0.32468823126072843,0,0,0,0,0,29,Medium
O001278,U01855,S065334,2024-09-25 22:00:00,9592,1001,8591,COD,CP002,5,1,Books,487956,Tier 3,0,1,0,9,3,0.7517241195982614,0,0,1,0,0,39,Medium
O001279,U00567,S052733,2024-10-25 06:00:00,13375,463,12912,COD,NO_COUPON,3,8,Books,967705,Tier 2,0,0,0,9,3,-1.0996694918685006,1,0,1,0,0,22,Low
O001280,U02419,S049421,2024-01-17 17:00:00,11186,140,11046,CREDIT_CARD,NO_COUPON,4,9,Electronics,663120,Tier 2,0,0,2,9,12,0.28190155439894843,1,0,0,0,0,36,Medium
O001281,U00936,S075505,2024-10-14 21:00:00,1652,1967,-315,DEBIT_CARD,NO_COUPON,1,7,Books,136582,Tier 3,1,0,0,3,19,0.6520287712358452,0,0,0,0,0,15,Low
O001282,U01935,S002463,2024-02-24 18:00:00,1794,1279,515,UPI,CP001,4,8,Books,822599,Tier 2,1,0,1,8,17,-2.04102622599424,1,0,0,0,0,31,Medium
O001283,U02709,S009461,2024-09-25 14:00:00,9157,881,8276,DEBIT_CARD,CP001,5,4,Electronics,946862,Tier 3,0,0,0,4,17,-0.182233953468327,0,0,0,0,0,12,Low
O001284,U03017,S099320,2024-03-27 21:00:00,5789,1847,3942,COD,CP002,3,8,Fashion,566373,Tier 2,1,0,2,4,4,0.40517738438751844,1,0,1,0,0,40,Medium
O001285,U01333,S009276,2024-01-29 21:00:00,10867,455,10412,CREDIT_CARD,NO_COUPON,1,3,Fashion,488288,Tier 1,0,0,0,7,7,0.964289884367359,0,0,0,0,0,12,Low
O001286,U00202,S094214,2024-11-16 15:00:00,3745,1975,1770,UPI,NO_COUPON,3,1,Fashion,899976,Tier 2,1,0,0,8,7,-1.7447138347066788,0,0,0,0,0,15,Low
O001287,U02361,S013270,2024-01-05 02:00:00,6568,433,6135,UPI,NO_COUPON,3,8,Home,566182,Tier 2,0,1,1,4,7,0.10036224292500422,1,0,0,1,0,46,Medium
O001288,U00117,S065943,2024-07-20 18:00:00,13837,1630,12207,UPI,NO_COUPON,5,6,Fashion,936275,Tier 3,0,1,0,6,8,0.9285873496074798,0,0,0,0,0,15,Low
O001289,U00937,S072921,2024-04-10 06:00:00,7216,172,7044,UPI,CP001,4,9,Home,859730,Tier 3,0,0,0,1,19,0.32396254505577027,1,1,0,0,0,18,Low
O001290,U00575,S022554,2024-06-11 12:00:00,7154,472,6682,CREDIT_CARD,CP001,3,3,Home,964259,Tier 3,0,0,0,2,9,0.7415387210645975,0,0,0,0,0,5,Low
O001291,U02292,S024367,2024-05-20 09:00:00,9179,1978,7201,COD,NO_COUPON,3,8,Home,599968,Tier 2,0,0,0,5,9,0.7224941921478291,1,0,1,0,0,20,Low
O001292,U00537,S044037,2024-03-06 05:00:00,3438,1446,1992,UPI,CP001,3,9,Electronics,873480,Tier 1,1,0,0,4,14,-0.8994171128273882,1,0,0,1,0,25,Low
O001293,U01626,S017370,2024-11-23 03:00:00,3126,1019,2107,UPI,CP001,1,9,Home,723425,Tier 2,1,0,1,3,18,0.930816478991187,1,0,0,1,0,48,Medium
O001294,U02123,S011796,2024-10-07 11:00:00,1449,916,533,COD,NO_COUPON,3,7,Home,213903,Tier 1,1,1,0,6,9,0.7510733413903798,0,0,1,0,0,48,Medium
O001295,U00386,S070022,2024-11-11 14:00:00,13193,438,12755,DEBIT_CARD,NO_COUPON,3,3,Electronics,433474,Tier 3,0,0,0,6,5,-0.4904960353755999,0,1,0,0,0,17,Low
O001296,U00475,S068155,2024-02-09 06:00:00,9741,1015,8726,UPI,NO_COUPON,5,3,Books,524396,Tier 3,0,1,0,8,8,-0.06958207042111206,0,0,0,0,0,16,Low
O001297,U00418,S030144,2024-06-22 22:00:00,13894,1080,12814,UPI,NO_COUPON,3,2,Books,881136,Tier 3,0,0,0,2,4,0.8247472956900287,0,0,0,0,0,10,Low
O001298,U02395,S029426,2024-07-29 13:00:00,4575,497,4078,DEBIT_CARD,NO_COUPON,3,1,Home,109353,Tier 1,0,0,0,7,14,1.2852840223465682,0,0,0,0,0,19,Low
O001299,U02688,S088210,2024-03-26 12:00:00,13151,1637,11514,COD,NO_COUPON,5,2,Fashion,316514,Tier 1,0,0,0,7,17,-0.1803366202055653,0,0,1,0,0,21,Low
O001300,U00939,S075140,2024-09-09 20:00:00,10082,168,9914,COD,CP002,1,5,Books,146403,Tier 2,0,1,0,2,16,0.39051011210304776,0,0,1,0,0,28,Medium
O001301,U00955,S005369,2024-09-13 18:00:00,9775,988,8787,UPI,CP003,4,1,Fashion,551032,Tier 1,0,0,0,6,9,1.3612827659146212,0,0,0,0,0,12,Low
O001302,U00876,S004622,2024-02-02 03:00:00,13338,1605,11733,COD,CP001,5,4,Electronics,646532,Tier 2,0,0,1,5,5,-0.5107179668770158,0,0,1,1,0,26,Medium
O001303,U00763,S058830,2024-08-21 02:00:00,2158,1873,285,DEBIT_CARD,CP002,1,1,Books,970378,Tier 2,1,0,0,2,5,1.5444793596049236,0,0,0,1,0,34,Medium
O001304,U01203,S060295,2024-12-12 19:00:00,13079,560,12519,CREDIT_CARD,CP002,4,8,Electronics,961797,Tier 3,0,0,0,9,6,-0.8696752070582606,1,0,0,0,0,14,Low
O001305,U01206,S014720,2024-08-14 05:00:00,7432,427,7005,DEBIT_CARD,CP003,3,5,Home,595068,Tier 1,0,0,0,8,6,-0.17159673035984827,0,0,0,1,0,20,Low
O001306,U00664,S029228,2024-11-08 11:00:00,14748,418,14330,DEBIT_CARD,CP003,5,4,Books,487264,Tier 3,0,0,0,7,8,0.7632010851268337,0,0,0,0,0,19,Low
O001307,U00025,S007567,2024-09-10 00:00:00,8553,1370,7183,CREDIT_CARD,NO_COUPON,3,3,Home,618450,Tier 2,0,0,0,6,16,1.1912450138696493,0,0,0,1,0,22,Low
O001308,U01991,S012307,2024-05-23 23:00:00,7459,1540,5919,DEBIT_CARD,NO_COUPON,5,9,Home,279741,Tier 3,0,0,0,5,14,0.21113096685870508,1,0,0,1,0,26,Medium
O001309,U01204,S053823,2024-08-21 12:00:00,2317,454,1863,UPI,NO_COUPON,4,6,Electronics,804294,Tier 1,0,0,0,9,1,-1.8420482198960455,0,0,0,0,0,0,
O001310,U00710,S024043,2024-06-23 11:00:00,8882,713,8169,UPI,CP003,1,1,Books,637334,Tier 1,0,0,0,5,16,-0.19506514935978347,0,0,0,0,0,7,Low
O001311,U01880,S015087,2024-11-20 04:00:00,960,201,759,COD,NO_COUPON,5,8,Books,543273,Tier 3,0,0,1,6,15,-0.2253456691279271,1,0,1,1,0,33,Medium
O001312,U01185,S017388,2024-06-07 17:00:00,8471,178,8293,COD,NO_COUPON,1,2,Books,515964,Tier 1,0,0,0,3,5,-0.12729152573171248,0,0,1,0,0,26,Medium
O001313,U02225,S027043,2024-02-13 02:00:00,6515,56,6459,DEBIT_CARD,CP002,3,9,Home,409419,Tier 2,0,0,2,9,9,1.224057217655777,1,0,0,1,1,37,Medium
O001314,U00285,S089425,2024-08-18 16:00:00,6876,1721,5155,UPI,CP002,3,7,Books,559935,Tier 3,0,0,1,8,3,-1.1172223687948835,0,0,0,0,0,22,Low
O001315,U00063,S051619,2024-11-11 17:00:00,3021,1627,1394,UPI,NO_COUPON,4,3,Fashion,668892,Tier 2,1,0,2,9,7,-0.08617581124662554,0,0,0,0,0,27,Medium
O001316,U01003,S092051,2024-08-12 23:00:00,3976,1827,2149,CREDIT_CARD,CP001,4,4,Fashion,133960,Tier 1,1,0,0,1,7,-0.16843465684132528,0,0,0,1,0,15,Low
O001317,U00662,S018324,2024-01-31 04:00:00,3205,1929,1276,COD,NO_COUPON,2,3,Home,197014,Tier 1,1,0,0,1,16,-0.2256645333730335,0,0,1,1,0,33,Medium
O001318,U02714,S018020,2024-02-28 01:00:00,4866,945,3921,UPI,NO_COUPON,2,6,Electronics,676891,Tier 2,0,1,0,2,3,-0.917566327502822,0,1,0,1,0,21,Low
O001319,U02204,S075427,2024-12-18 06:00:00,9849,500,9349,DEBIT_CARD,NO_COUPON,4,9,Fashion,947617,Tier 2,0,0,2,4,15,0.23324848119540387,1,1,0,0,0,34,Medium
O001320,U01493,S040864,2024-08-22 10:00:00,12958,738,12220,UPI,CP002,3,9,Electronics,999144,Tier 1,0,0,0,5,7,-0.3854533511739292,1,0,0,0,0,23,Low
O001321,U03121,S010284,2024-07-09 17:00:00,14226,1956,12270,COD,NO_COUPON,1,1,Books,919531,Tier 2,0,0,0,7,3,-0.666087801270993,0,0,1,0,0,10,Low
O001322,U00967,S018280,2024-08-13 06:00:00,527,111,416,DEBIT_CARD,NO_COUPON,4,6,Fashion,469851,Tier 2,0,0,0,4,16,-0.4888616207775917,0,0,0,0,0,9,Low
O001323,U00849,S047000,2024-03-11 09:00:00,4731,1171,3560,COD,NO_COUPON,1,1,Home,936632,Tier 3,0,0,0,1,6,-0.5793316908430879,0,0,1,0,0,17,Low
O001324,U01108,S062781,2024-02-23 20:00:00,11664,1804,9860,UPI,NO_COUPON,2,4,Home,233347,Tier 1,0,0,0,8,8,-0.960983801468311,0,0,0,0,0,2,Low
O001325,U00689,S022909,2024-12-15 11:00:00,7048,714,6334,UPI,CP003,1,7,Electronics,400149,Tier 3,0,0,0,3,16,-0.780128391352159,0,0,0,0,1,22,Low
O001326,U00148,S061585,2024-02-04 10:00:00,3524,1401,2123,UPI,NO_COUPON,4,4,Home,361564,Tier 3,1,1,1,9,6,-1.486678569946142,0,0,0,0,0,27,Medium
O001327,U00342,S050226,2024-11-12 11:00:00,13675,876,12799,COD,CP002,3,9,Electronics,473867,Tier 2,0,0,0,2,16,1.7573355820540606,1,0,1,0,0,26,Medium
O001328,U02524,S037953,2024-04-30 03:00:00,14316,1938,12378,DEBIT_CARD,NO_COUPON,4,5,Electronics,892817,Tier 2,0,0,0,1,2,0.19264311583372004,0,0,0,1,0,15,Low
O001329,U01087,S037664,2024-01-25 15:00:00,1764,1371,393,UPI,CP002,5,9,Fashion,544002,Tier 1,1,0,0,8,1,-0.10655417871624184,1,1,0,0,1,48,Medium
O001330,U01725,S061382,2024-06-08 19:00:00,9547,1381,8166,UPI,NO_COUPON,5,1,Fashion,816309,Tier 1,0,0,0,3,19,1.0085740138367556,0,0,0,0,0,6,Low
O001331,U01384,S047930,2024-04-23 03:00:00,12717,1079,11638,UPI,CP001,5,4,Home,460950,Tier 2,0,0,0,1,14,0.27009633520392357,0,0,0,1,0,23,Low
O001332,U02609,S009344,2024-06-14 20:00:00,7087,812,6275,CREDIT_CARD,NO_COUPON,3,7,Electronics,627857,Tier 1,0,0,0,3,19,0.614511961322377,0,0,0,0,0,14,Low
O001333,U00327,S076174,2024-07-09 14:00:00,7077,1339,5738,CREDIT_CARD,CP002,4,2,Fashion,207575,Tier 3,0,0,1,8,4,0.1704612023623718,0,0,0,0,0,12,Low
O001334,U01793,S039792,2024-01-01 02:00:00,1751,963,788,DEBIT_CARD,CP002,5,9,Books,467764,Tier 3,1,0,0,4,2,1.754219100536515,1,0,0,1,0,25,Low
O001335,U01760,S029135,2024-08-16 21:00:00,13296,1208,12088,COD,NO_COUPON,4,3,Home,125910,Tier 1,0,0,0,7,2,2.5780442282217293,0,0,1,0,0,12,Low
O001336,U00990,S047102,2024-03-02 16:00:00,4370,1077,3293,UPI,NO_COUPON,2,4,Home,579783,Tier 1,0,0,1,8,12,1.8722675749375837,0,0,0,0,1,22,Low
O001337,U02263,S069444,2024-07-24 08:00:00,1826,36,1790,UPI,CP001,5,4,Books,153170,Tier 3,0,1,0,7,11,-3.090953689723056,0,1,0,0,0,27,Medium
O001338,U02483,S099112,2024-11-13 02:00:00,6677,1746,4931,COD,NO_COUPON,5,8,Books,754997,Tier 2,0,0,0,1,18,-0.6030009819327021,1,0,1,1,1,52,High
O001339,U00952,S057531,2024-09-06 12:00:00,9717,1828,7889,COD,NO_COUPON,3,2,Books,169752,Tier 2,0,0,0,4,19,-0.5471506812034329,0,0,1,0,0,16,Low
O001340,U00723,S046800,2024-06-11 10:00:00,861,1012,-151,DEBIT_CARD,CP001,4,5,Fashion,826787,Tier 2,1,0,0,9,17,1.3375012486152624,0,0,0,0,0,29,Medium
O001341,U02080,S004828,2024-04-20 12:00:00,1718,1293,425,COD,NO_COUPON,3,2,Books,339641,Tier 1,1,1,0,7,4,-0.40216769649228673,0,1,1,0,0,40,Medium
O001342,U02718,S096144,2024-09-12 18:00:00,1105,862,243,UPI,NO_COUPON,3,6,Home,360606,Tier 3,1,1,1,1,12,-0.3236326765483868,0,0,0,0,0,32,Medium
O001343,U02333,S062654,2024-05-23 17:00:00,6459,731,5728,DEBIT_CARD,NO_COUPON,4,9,Fashion,393744,Tier 3,0,0,0,8,3,-0.48023195101455934,1,0,0,0,0,13,Low
O001344,U00429,S013700,2024-10-27 03:00:00,14119,1531,12588,CREDIT_CARD,NO_COUPON,2,9,Electronics,902747,Tier 1,0,0,0,4,16,-0.32245294862071444,1,0,0,1,0,28,Medium
O001345,U01501,S091420,2024-06-17 09:00:00,2170,1251,919,DEBIT_CARD,NO_COUPON,4,1,Books,190134,Tier 1,1,0,0,7,4,-0.022298596581612828,0,0,0,0,0,28,Medium
O001346,U00286,S005314,2024-08-20 06:00:00,13503,1451,12052,DEBIT_CARD,CP001,2,4,Home,517448,Tier 3,0,0,0,6,6,0.5709574300578967,0,0,0,0,0,8,Low
O001347,U03091,S013599,2024-09-27 07:00:00,10989,1893,9096,DEBIT_CARD,NO_COUPON,3,4,Books,650713,Tier 2,0,1,0,7,1,-0.09779936537292891,0,1,0,0,0,27,Medium
O001348,U02066,S028808,2024-08-22 04:00:00,10886,1746,9140,COD,CP001,2,1,Electronics,962323,Tier 1,0,0,0,1,5,-0.1396858849646453,0,0,1,1,0,26,Medium
O001349,U00769,S070424,2024-07-12 09:00:00,4943,809,4134,UPI,NO_COUPON,2,2,Fashion,297087,Tier 1,0,0,0,6,10,-0.4798961330798253,0,1,0,0,0,6,Low
O001350,U02638,S069391,2024-07-01 12:00:00,1777,1024,753,COD,CP001,2,6,Electronics,708562,Tier 1,1,0,1,3,14,0.23354869936453931,0,0,1,0,0,30,Medium
O001351,U01395,S045227,2024-08-19 08:00:00,898,22,876,UPI,NO_COUPON,5,3,Fashion,573318,Tier 3,0,0,0,4,5,-1.8713134772170077,0,0,0,0,0,19,Low
O001352,U03058,S059551,2024-04-16 22:00:00,14145,1526,12619,COD,CP002,5,9,Home,536715,Tier 2,0,1,0,1,10,-1.7296772854509561,1,0,1,0,0,47,Medium
O001353,U00194,S080073,2024-08-10 15:00:00,13987,1471,12516,DEBIT_CARD,NO_COUPON,3,3,Home,154016,Tier 2,0,0,1,8,9,-1.0026716527503308,0,0,0,0,0,13,Low
O001354,U02550,S003559,2024-08-21 23:00:00,2672,795,1877,UPI,NO_COUPON,4,3,Home,987069,Tier 3,0,0,0,2,13,0.6193498432835565,0,0,0,1,0,19,Low
O001355,U00988,S075309,2024-07-03 05:00:00,3310,495,2815,COD,NO_COUPON,2,9,Electronics,809595,Tier 2,0,0,0,3,17,-1.6704878950009256,1,0,1,1,0,25,Low
O001356,U01137,S050114,2024-08-07 11:00:00,6774,899,5875,DEBIT_CARD,NO_COUPON,5,3,Books,550320,Tier 2,0,1,0,7,19,0.9559159049625466,0,1,0,0,0,21,Low
O001357,U02162,S053000,2024-07-20 17:00:00,6181,424,5757,CREDIT_CARD,NO_COUPON,4,6,Books,255030,Tier 3,0,0,0,2,1,0.11601965567077492,0,1,0,0,0,7,Low
O001358,U01702,S055879,2024-05-25 03:00:00,11344,699,10645,COD,CP001,2,6,Electronics,424965,Tier 1,0,1,1,4,9,-1.0954024284289852,0,0,1,1,0,36,Medium
O001359,U00947,S036344,2024-05-06 08:00:00,3439,17,3422,COD,CP001,4,1,Books,934425,Tier 3,0,1,0,7,18,0.5097754516360062,0,0,1,0,0,32,Medium
O001360,U00831,S058220,2024-05-14 17:00:00,9513,1982,7531,CREDIT_CARD,NO_COUPON,1,7,Electronics,872693,Tier 1,0,0,0,3,5,-0.9367533458727191,0,0,0,0,0,8,Low
O001361,U01921,S035187,2024-09-20 10:00:00,13689,1468,12221,COD,NO_COUPON,2,9,Books,515044,Tier 2,0,1,0,2,14,0.011489935130686777,1,0,1,0,0,31,Medium
O001362,U02973,S036967,2024-05-14 08:00:00,1444,1584,-140,CREDIT_CARD,CP001,4,9,Fashion,737784,Tier 1,1,0,0,8,19,-0.5168398000256135,1,1,0,0,0,36,Medium
O001363,U00055,S033770,2024-10-22 02:00:00,12170,1582,10588,UPI,CP001,2,9,Home,990803,Tier 3,0,1,0,2,15,0.9913542359812658,1,0,0,1,0,26,Medium
O001364,U00800,S053219,2024-07-12 14:00:00,11471,626,10845,CREDIT_CARD,CP001,2,2,Books,281062,Tier 2,0,0,0,7,4,0.817573375628748,0,0,0,0,0,12,Low
O001365,U00778,S019230,2024-04-19 17:00:00,6465,1062,5403,DEBIT_CARD,NO_COUPON,1,1,Electronics,680853,Tier 1,0,0,0,3,4,1.0044504541215686,0,0,0,0,0,0,
O001366,U01482,S075210,2024-01-04 19:00:00,13121,1752,11369,CREDIT_CARD,NO_COUPON,4,6,Fashion,814553,Tier 1,0,0,0,4,18,1.2433374707312457,0,0,0,0,0,17,Low
O001367,U01902,S027878,2024-06-14 10:00:00,13831,1233,12598,UPI,NO_COUPON,3,6,Books,277045,Tier 2,0,0,1,6,18,0.7364835012564509,0,0,0,0,0,7,Low
O001368,U02210,S058002,2024-01-17 23:00:00,6848,1797,5051,CREDIT_CARD,CP001,5,4,Books,521178,Tier 2,0,0,1,3,8,0.29167245699592487,0,0,0,1,0,16,Low
O001369,U02135,S097138,2024-04-01 02:00:00,8270,210,8060,CREDIT_CARD,CP001,2,8,Electronics,334411,Tier 2,0,0,0,1,2,-1.8418151627085286,1,0,0,1,0,17,Low
O001370,U00055,S038085,2024-01-31 12:00:00,7599,564,7035,UPI,CP002,2,5,Fashion,831940,Tier 3,0,0,0,8,16,0.0327524362056584,0,0,0,0,0,14,Low
O001371,U01824,S081781,2024-07-25 10:00:00,13142,971,12171,COD,NO_COUPON,2,7,Home,757569,Tier 3,0,1,0,4,14,-2.035612168068613,0,1,1,0,0,36,Medium
O001372,U01202,S092893,2024-05-25 14:00:00,1696,1304,392,COD,NO_COUPON,2,9,Electronics,295171,Tier 2,1,0,0,1,1,-1.2671159694111378,1,0,1,0,0,40,Medium
O001373,U03080,S016807,2024-04-10 15:00:00,1712,1890,-178,DEBIT_CARD,CP001,5,1,Books,306192,Tier 2,1,0,0,2,17,0.7700405920419279,0,0,0,0,0,22,Low
O001374,U00833,S088636,2024-11-13 15:00:00,1323,1856,-533,DEBIT_CARD,NO_COUPON,3,9,Home,766808,Tier 1,1,1,3,6,10,-1.1897245903761058,1,0,0,0,1,57,High
O001375,U00313,S037035,2024-08-28 08:00:00,13813,132,13681,CREDIT_CARD,CP002,1,4,Books,100275,Tier 3,0,1,1,1,16,0.46819332227261967,0,0,0,0,0,32,Medium
O001376,U02807,S040318,2024-09-03 02:00:00,10588,448,10140,COD,NO_COUPON,3,7,Electronics,645296,Tier 1,0,0,0,9,3,-0.19220398853865917,0,0,1,1,0,29,Medium
